GEOID,County,State,hhincome,pop,medage
40117,Pawnee County, Oklahoma,46460,16448,41.7
41047,Marion County, Oregon,53828,330453,36.2
41029,Jackson County, Oregon,48688,212070,43
41019,Douglas County, Oregon,44023,107576,47
41023,Grant County, Oregon,44826,7209,53
41031,Jefferson County, Oregon,48464,22707,40.6
41053,Polk County, Oregon,56032,79666,37.3
41005,Clackamas County, Oregon,72408,399962,41.4
41017,Deschutes County, Oregon,59152,175321,42.1
41043,Linn County, Oregon,49515,121074,39.7
41057,Tillamook County, Oregon,45061,25840,48
41071,Yamhill County, Oregon,58392,102366,38.2
41001,Baker County, Oregon,43765,15980,47.9
41033,Josephine County, Oregon,40705,84514,47.6
41035,Klamath County, Oregon,42531,66018,42.6
41059,Umatilla County, Oregon,50071,76736,36.1
41041,Lincoln County, Oregon,43291,47307,50.9
41003,Benton County, Oregon,54682,88249,32.8
41009,Columbia County, Oregon,57449,50207,43.3
41013,Crook County, Oregon,41777,21717,48
41055,Sherman County, Oregon,42074,1635,51.7
41065,Wasco County, Oregon,48510,25687,40.9
41025,Harney County, Oregon,39504,7195,46.2
41039,Lane County, Oregon,47710,363471,39.4
41045,Malheur County, Oregon,37112,30421,36.1
41063,Wallowa County, Oregon,44877,6864,52.7
41067,Washington County, Oregon,74033,572071,36.4
41069,Wheeler County, Oregon,33563,1415,57.9
41049,Morrow County, Oregon,54386,11153,39.2
41007,Clatsop County, Oregon,49828,38021,44.1
41011,Coos County, Oregon,40848,62921,48.3
41015,Curry County, Oregon,42519,22377,55.6
41021,Gilliam County, Oregon,39831,1910,47
41027,Hood River County, Oregon,57269,22938,39
41037,Lake County, Oregon,32769,7807,48.8
41051,Multnomah County, Oregon,60369,788459,36.8
41061,Union County, Oregon,46228,25810,39.8
44005,Newport County, Rhode Island,75463,83204,44.6
44003,Kent County, Rhode Island,69047,164012,43.7
44007,Providence County, Rhode Island,52530,633704,37.3
44001,Bristol County, Rhode Island,74630,49028,44.1
44009,Washington County, Rhode Island,77862,126190,44.1
42045,Delaware County, Pennsylvania,69839,563384,39
42055,Franklin County, Pennsylvania,58267,153003,41.3
42119,Union County, Pennsylvania,53768,45056,39.4
42127,Wayne County, Pennsylvania,52161,51656,47.7
42009,Bedford County, Pennsylvania,48703,48891,45.9
42043,Dauphin County, Pennsylvania,57071,273329,39.6
42053,Forest County, Pennsylvania,37106,7388,39.2
42111,Somerset County, Pennsylvania,46132,75619,45.9
42089,Monroe County, Pennsylvania,61430,167306,42.6
42101,Philadelphia County, Pennsylvania,40649,1569657,34.1
42133,York County, Pennsylvania,61707,442216,41
42129,Westmoreland County, Pennsylvania,56702,356835,46.6
42013,Blair County, Pennsylvania,45664,124736,43.1
42015,Bradford County, Pennsylvania,50900,61546,44.4
42021,Cambria County, Pennsylvania,44943,135871,45
42029,Chester County, Pennsylvania,92417,514652,40.3
42011,Berks County, Pennsylvania,59580,415500,39.9
42061,Huntingdon County, Pennsylvania,46765,45686,42.9
42063,Indiana County, Pennsylvania,46306,86551,39.7
42073,Lawrence County, Pennsylvania,47188,88231,44.9
42087,Mifflin County, Pennsylvania,46286,46452,43.6
42125,Washington County, Pennsylvania,59309,207661,44.4
42041,Cumberland County, Pennsylvania,65544,245801,40.5
42003,Allegheny County, Pennsylvania,56333,1229605,40.9
42103,Pike County, Pennsylvania,63417,55687,47
42109,Snyder County, Pennsylvania,54182,40570,39.7
42115,Susquehanna County, Pennsylvania,52014,41716,47.8
42039,Crawford County, Pennsylvania,47179,86847,42.8
42049,Erie County, Pennsylvania,48192,277794,39
42057,Fulton County, Pennsylvania,50007,14631,44.6
42067,Juniata County, Pennsylvania,50571,24448,42.8
42107,Schuylkill County, Pennsylvania,47642,144287,44.2
42131,Wyoming County, Pennsylvania,55965,27760,44
42001,Adams County, Pennsylvania,62661,101589,43.3
42005,Armstrong County, Pennsylvania,47527,66737,46
42035,Clinton County, Pennsylvania,47990,39321,38.5
42025,Carbon County, Pennsylvania,51236,63987,45.7
42027,Centre County, Pennsylvania,56466,160646,31.3
42097,Northumberland County, Pennsylvania,44534,93038,44.3
42095,Northampton County, Pennsylvania,65390,300941,42
42023,Cameron County, Pennsylvania,40402,4754,50.8
42121,Venango County, Pennsylvania,46487,52880,46
42007,Beaver County, Pennsylvania,53981,168161,44.9
42017,Bucks County, Pennsylvania,82031,626486,43.6
42069,Lackawanna County, Pennsylvania,48380,211960,42.2
42077,Lehigh County, Pennsylvania,60116,360774,39.4
42083,McKean County, Pennsylvania,45866,42070,42.5
42051,Fayette County, Pennsylvania,41632,133160,44.6
42031,Clarion County, Pennsylvania,44373,38747,41.3
42091,Montgomery County, Pennsylvania,84791,818677,41.2
42033,Clearfield County, Pennsylvania,45188,80539,44.2
42059,Greene County, Pennsylvania,50972,37338,42
42075,Lebanon County, Pennsylvania,57698,137616,41.2
42081,Lycoming County, Pennsylvania,50634,115398,41
42079,Luzerne County, Pennsylvania,49290,318222,43
42093,Montour County, Pennsylvania,56250,18302,43
42123,Warren County, Pennsylvania,45781,40345,46.7
42037,Columbia County, Pennsylvania,48395,66615,40.5
42019,Butler County, Pennsylvania,66037,185984,43.1
42047,Elk County, Pennsylvania,49876,30781,46.7
42065,Jefferson County, Pennsylvania,45342,44258,43.9
42071,Lancaster County, Pennsylvania,61492,536494,38.5
42085,Mercer County, Pennsylvania,47340,113623,44.4
42099,Perry County, Pennsylvania,60847,45878,43
42105,Potter County, Pennsylvania,41406,17070,46.7
42113,Sullivan County, Pennsylvania,45519,6192,53.1
42117,Tioga County, Pennsylvania,50017,41550,44
45003,Aiken County, South Carolina,47713,165707,41
45005,Allendale County, South Carolina,23331,9402,40.6
45071,Newberry County, South Carolina,39600,37914,41.5
45037,Edgefield County, South Carolina,47500,26620,42.6
45023,Chester County, South Carolina,37421,32424,41.8
45027,Clarendon County, South Carolina,35838,34156,43.6
45029,Colleton County, South Carolina,34996,37581,42.2
45067,Marion County, South Carolina,31129,31765,40
45085,Sumter County, South Carolina,41946,107379,36
45063,Lexington County, South Carolina,57482,281870,38.9
45073,Oconee County, South Carolina,43978,75926,45
45011,Barnwell County, South Carolina,34035,21788,40.6
45015,Berkeley County, South Carolina,56697,204632,35.8
45019,Charleston County, South Carolina,57882,387847,37.2
45031,Darlington County, South Carolina,36217,67572,41.2
45043,Georgetown County, South Carolina,46967,61065,48.5
45069,Marlboro County, South Carolina,33921,27505,39.9
45091,York County, South Carolina,59394,251664,38.3
45007,Anderson County, South Carolina,45551,194174,40.5
45021,Cherokee County, South Carolina,35286,56549,38.9
45025,Chesterfield County, South Carolina,38469,46127,41.9
45047,Greenwood County, South Carolina,39196,69981,39.3
45053,Jasper County, South Carolina,39740,27465,38.1
45051,Horry County, South Carolina,46475,310186,44.4
45055,Kershaw County, South Carolina,46565,63734,41.8
45061,Lee County, South Carolina,31963,17897,41.7
45075,Orangeburg County, South Carolina,34943,89116,39.5
45083,Spartanburg County, South Carolina,47575,297732,38.3
45001,Abbeville County, South Carolina,35254,24788,43.7
45009,Bamberg County, South Carolina,32330,14842,41.8
45013,Beaufort County, South Carolina,60603,179316,44
45017,Calhoun County, South Carolina,44010,14808,45.9
45033,Dillon County, South Carolina,30866,31073,37.4
45081,Saluda County, South Carolina,41885,20228,40.6
45079,Richland County, South Carolina,52082,404869,33
45039,Fairfield County, South Carolina,35551,22868,45.4
45049,Hampton County, South Carolina,32147,20066,39.9
45045,Greenville County, South Carolina,53739,490332,38
45057,Lancaster County, South Carolina,50557,86544,42
45035,Dorchester County, South Carolina,58685,151716,36.2
45041,Florence County, South Carolina,43310,138537,38.8
45059,Laurens County, South Carolina,40580,66508,40.8
45065,McCormick County, South Carolina,40622,9694,52.8
45077,Pickens County, South Carolina,45332,121449,36.2
45087,Union County, South Carolina,37493,27772,43.7
45089,Williamsburg County, South Carolina,30976,32256,41.7
46003,Aurora County, South Dakota,57257,2739,39.9
46051,Grant County, South Dakota,56276,7133,43.7
46123,Tripp County, South Dakota,48409,5480,46.5
46071,Jackson County, South Dakota,38041,3275,31.6
46099,Minnehaha County, South Dakota,57322,183660,34.7
46033,Custer County, South Dakota,56449,8519,53.8
46069,Hyde County, South Dakota,53696,1373,50
46025,Clark County, South Dakota,47500,3642,41.3
46049,Faulk County, South Dakota,46750,2327,48.1
46067,Hutchinson County, South Dakota,49583,7277,44.3
46077,Kingsbury County, South Dakota,58794,5000,46.8
46129,Walworth County, South Dakota,46623,5502,44.4
46017,Buffalo County, South Dakota,30500,2048,25.3
46027,Clay County, South Dakota,41773,13907,25
46037,Day County, South Dakota,43902,5524,48.4
46041,Dewey County, South Dakota,41190,5709,28
46043,Douglas County, South Dakota,52543,2940,47.5
46063,Harding County, South Dakota,55972,1281,39.8
46065,Hughes County, South Dakota,59741,17572,38.3
46089,McPherson County, South Dakota,41674,2366,50.5
46109,Roberts County, South Dakota,51228,10250,38.2
46111,Sanborn County, South Dakota,54677,2366,45.3
46119,Sully County, South Dakota,60694,1390,44.9
46083,Lincoln County, South Dakota,81849,53147,34.4
46059,Hand County, South Dakota,50720,3303,47.4
46079,Lake County, South Dakota,58467,12350,42
46081,Lawrence County, South Dakota,49275,25018,41.4
46135,Yankton County, South Dakota,50029,22660,42.1
46029,Codington County, South Dakota,52025,27963,38.3
46005,Beadle County, South Dakota,48995,18163,37.9
46019,Butte County, South Dakota,44786,10194,40.1
46031,Corson County, South Dakota,32260,4177,28.8
46035,Davison County, South Dakota,48665,19753,38.2
46045,Edmunds County, South Dakota,65380,3971,44.4
46021,Campbell County, South Dakota,51548,1443,51.7
46073,Jerauld County, South Dakota,49882,2034,48.6
46007,Bennett County, South Dakota,45725,3440,28.8
46055,Haakon County, South Dakota,38873,2084,45.3
46117,Stanley County, South Dakota,63233,2994,43.4
46075,Jones County, South Dakota,39432,740,53
46093,Meade County, South Dakota,54286,27066,36.1
46107,Potter County, South Dakota,51597,2318,52.6
46125,Turner County, South Dakota,54294,8242,43.7
46013,Brown County, South Dakota,53807,38637,37.3
46023,Charles Mix County, South Dakota,44104,9319,36
46061,Hanson County, South Dakota,62448,3404,36.2
46087,McCook County, South Dakota,60808,5515,40.7
46091,Marshall County, South Dakota,60948,4759,41.3
46095,Mellette County, South Dakota,31165,2062,32.8
46101,Moody County, South Dakota,56233,6496,40.3
46105,Perkins County, South Dakota,50450,2964,47
46103,Pennington County, South Dakota,52245,108126,37.8
46121,Todd County, South Dakota,26285,10016,24.4
46127,Union County, South Dakota,65434,14929,41.1
46097,Miner County, South Dakota,50658,2255,42
46085,Lyman County, South Dakota,47113,3882,36
46137,Ziebach County, South Dakota,35000,2837,30.5
46039,Deuel County, South Dakota,57969,4282,44.7
46115,Spink County, South Dakota,52000,6478,44.1
46009,Bon Homme County, South Dakota,52923,6972,43.5
46015,Brule County, South Dakota,50870,5280,40.5
46011,Brookings County, South Dakota,53473,33697,26.7
46047,Fall River County, South Dakota,48862,6783,50.9
46053,Gregory County, South Dakota,42679,4209,45.8
46057,Hamlin County, South Dakota,61784,5911,35.2
47017,Carroll County, Tennessee,38201,28137,43
47023,Chester County, Tennessee,43740,17097,36.2
47039,Decatur County, Tennessee,36427,11681,45.7
47037,Davidson County, Tennessee,53419,678322,34.3
47087,Jackson County, Tennessee,33933,11573,46.9
47109,McNairy County, Tennessee,34353,25945,42.7
47135,Perry County, Tennessee,31503,7882,43.5
47145,Roane County, Tennessee,45407,52926,46.5
47011,Bradley County, Tennessee,46381,103666,39.2
47121,Meigs County, Tennessee,39786,11830,44.4
47063,Hamblen County, Tennessee,42042,63465,40.3
47075,Haywood County, Tennessee,36118,17944,40
47083,Houston County, Tennessee,41820,8188,43.6
47119,Maury County, Tennessee,52080,87606,38.9
47173,Union County, Tennessee,40132,19176,42
47071,Hardin County, Tennessee,39092,25813,45.3
47125,Montgomery County, Tennessee,53737,192120,30.5
47043,Dickson County, Tennessee,47398,51341,39.5
47129,Morgan County, Tennessee,40707,21639,41.2
47061,Grundy County, Tennessee,31919,13359,43
47123,Monroe County, Tennessee,36931,45698,43
47079,Henry County, Tennessee,40415,32263,45.3
47029,Cocke County, Tennessee,32027,35262,44.7
47033,Crockett County, Tennessee,39692,14554,40
47041,DeKalb County, Tennessee,40690,19380,40.9
47095,Lake County, Tennessee,31993,7588,40.2
47093,Knox County, Tennessee,52458,452286,37.3
47101,Lewis County, Tennessee,37092,11944,44.7
47107,McMinn County, Tennessee,39990,52569,42.6
47117,Marshall County, Tennessee,46837,31753,39.3
47131,Obion County, Tennessee,38063,30659,42.6
47143,Rhea County, Tennessee,39368,32478,40.7
47151,Scott County, Tennessee,31875,21949,38.7
47167,Tipton County, Tennessee,57212,61434,37.3
47001,Anderson County, Tennessee,47206,75538,43.3
47045,Dyer County, Tennessee,44386,37751,40.5
47049,Fentress County, Tennessee,32616,17940,44.8
47053,Gibson County, Tennessee,41315,49222,40.3
47065,Hamilton County, Tennessee,50273,354589,39.5
47069,Hardeman County, Tennessee,36686,25784,40.5
47105,Loudon County, Tennessee,55431,51024,47.1
47139,Polk County, Tennessee,42307,16722,44.9
47149,Rutherford County, Tennessee,62149,298456,33.1
47159,Smith County, Tennessee,44275,19279,41.2
47185,White County, Tennessee,37654,26394,43.4
47189,Wilson County, Tennessee,66123,128874,40.2
47163,Sullivan County, Tennessee,42251,156519,44.7
47171,Unicoi County, Tennessee,36576,17830,45.9
47177,Warren County, Tennessee,36765,40210,40.1
47179,Washington County, Tennessee,44180,126437,39.8
47183,Weakley County, Tennessee,36550,33776,38.1
47005,Benton County, Tennessee,33702,16154,46.5
47007,Bledsoe County, Tennessee,40450,14413,44.5
47013,Campbell County, Tennessee,35377,39824,43.5
47015,Cannon County, Tennessee,47457,13839,41.7
47031,Coffee County, Tennessee,46614,54074,40.2
47047,Fayette County, Tennessee,57919,39336,44.8
47067,Hancock County, Tennessee,29619,6605,44.6
47073,Hawkins County, Tennessee,38728,56402,44.2
47091,Johnson County, Tennessee,32994,17846,45.7
47103,Lincoln County, Tennessee,42153,33543,43.3
47111,Macon County, Tennessee,35533,23239,38.6
47127,Moore County, Tennessee,51671,6302,45.1
47147,Robertson County, Tennessee,57424,68575,38.7
47051,Franklin County, Tennessee,46882,41397,41.5
47009,Blount County, Tennessee,51172,127135,43.2
47021,Cheatham County, Tennessee,56150,39713,40.5
47019,Carter County, Tennessee,34625,56500,44.4
47057,Grainger County, Tennessee,40088,22942,44.2
47055,Giles County, Tennessee,43925,29024,43.1
47097,Lauderdale County, Tennessee,35551,26497,38
47099,Lawrence County, Tennessee,41522,42591,39.6
47113,Madison County, Tennessee,44496,97887,37.9
47115,Marion County, Tennessee,45366,28355,43.2
47133,Overton County, Tennessee,36052,21995,42.6
47137,Pickett County, Tennessee,39313,5071,49.8
47165,Sumner County, Tennessee,61584,175730,39.6
47181,Wayne County, Tennessee,34299,16713,41.9
47169,Trousdale County, Tennessee,41776,8773,37.5
47187,Williamson County, Tennessee,103543,212161,39
47003,Bedford County, Tennessee,47117,46854,37.2
47027,Clay County, Tennessee,30801,7684,47.6
47059,Greene County, Tennessee,38266,68520,44.3
47035,Cumberland County, Tennessee,40994,58178,50.5
47157,Shelby County, Tennessee,48415,937847,35.3
47175,Van Buren County, Tennessee,43631,5675,47.2
47025,Claiborne County, Tennessee,35428,31566,42.7
47077,Henderson County, Tennessee,42711,27889,41.2
47081,Hickman County, Tennessee,39333,24502,40.9
47085,Humphreys County, Tennessee,40998,18281,42.1
47089,Jefferson County, Tennessee,45641,52887,43.2
47141,Putnam County, Tennessee,37802,75565,36
47153,Sequatchie County, Tennessee,51312,14654,43
47155,Sevier County, Tennessee,44473,95523,42.4
47161,Stewart County, Tennessee,44090,13248,43.6
48199,Hardin County, Texas,56131,55993,39.3
48207,Haskell County, Texas,43529,5806,43.4
48227,Howard County, Texas,50855,36491,36.7
48289,Leon County, Texas,44875,16966,44.7
48333,Mills County, Texas,46318,4887,47.3
48337,Montague County, Texas,46592,19406,44
48351,Newton County, Texas,40180,14187,43.5
48365,Panola County, Texas,49704,23574,38.7
48389,Reeves County, Texas,49390,14791,35.4
48403,Sabine County, Texas,33561,10429,52.1
48421,Sherman County, Texas,54961,3067,39.8
48437,Swisher County, Texas,37883,7541,35.6
48231,Hunt County, Texas,49319,90322,37.9
48063,Camp County, Texas,41811,12670,36.8
48195,Hansford County, Texas,40678,5532,34.9
48187,Guadalupe County, Texas,66187,150889,36.7
48077,Clay County, Texas,46863,10369,46
48205,Hartley County, Texas,64427,5821,39.8
48217,Hill County, Texas,45970,35098,42.5
48293,Limestone County, Texas,40356,23480,39.5
48347,Nacogdoches County, Texas,41482,65411,30.6
48369,Parmer County, Texas,50410,9871,34.1
48367,Parker County, Texas,70608,125963,39.6
48377,Presidio County, Texas,26486,7191,41.4
48465,Val Verde County, Texas,44609,48976,31.7
48109,Culberson County, Texas,33125,2257,41.2
48135,Ector County, Texas,59528,155744,30.3
48169,Garza County, Texas,53832,6739,40.1
48173,Glasscock County, Texas,64886,1420,38.3
48185,Grimes County, Texas,49745,27358,40.4
48453,Travis County, Texas,68350,1176584,33.6
48085,Collin County, Texas,90124,914075,36.5
48005,Angelina County, Texas,46472,87700,36.8
48087,Collingsworth County, Texas,46348,3026,39.8
48101,Cottle County, Texas,33534,1498,47.6
48209,Hays County, Texas,62815,194843,31.3
48279,Lamb County, Texas,43712,13368,35.6
48295,Lipscomb County, Texas,59583,3495,35
48301,Loving County, Texas,80938,74,57.5
48321,Matagorda County, Texas,44896,36744,37.2
48371,Pecos County, Texas,50543,15804,36.2
48395,Robertson County, Texas,52189,16727,41.4
48397,Rockwall County, Texas,93269,90414,37.2
48401,Rusk County, Texas,49270,53026,38.5
48441,Taylor County, Texas,49161,135371,32.2
48447,Throckmorton County, Texas,37279,1541,48.2
48455,Trinity County, Texas,37398,14481,48.5
48471,Walker County, Texas,41456,70818,35.2
48499,Wood County, Texas,48038,43315,48.1
48019,Bandera County, Texas,56413,21316,52
48007,Aransas County, Texas,44601,24832,49.6
48075,Childress County, Texas,40432,7064,32.8
48079,Cochran County, Texas,37500,2932,33.5
48081,Coke County, Texas,42500,3238,49.1
48091,Comal County, Texas,73655,129100,42.2
48099,Coryell County, Texas,50865,75818,31.2
48211,Hemphill County, Texas,68679,4152,35.1
48225,Houston County, Texas,33552,22849,44.6
48341,Moore County, Texas,52469,22016,30.5
48349,Navarro County, Texas,45103,48239,38.9
48375,Potter County, Texas,41852,121230,33.6
48405,San Augustine County, Texas,32394,8403,48.9
48415,Scurry County, Texas,54565,17346,35.6
48417,Shackelford County, Texas,46685,3348,42
48427,Starr County, Texas,27133,63420,28.8
48433,Stonewall County, Texas,46786,1084,51.9
48461,Upton County, Texas,52750,3575,33.7
48021,Bastrop County, Texas,59185,80306,38.8
48049,Brown County, Texas,43062,37787,41
48191,Hall County, Texas,31324,3102,43.2
48025,Bee County, Texas,45415,32729,35.2
48159,Franklin County, Texas,43967,10639,42.9
48163,Frio County, Texas,37382,19110,31.3
48103,Crane County, Texas,63935,4836,32.1
48281,Lampasas County, Texas,54467,20473,41.8
48307,McCulloch County, Texas,42367,8145,43.5
48319,Mason County, Texas,40949,4122,48.9
48125,Dickens County, Texas,43088,2224,43.2
48287,Lee County, Texas,55741,16850,41.3
48439,Tarrant County, Texas,62532,1983675,34.2
48001,Anderson County, Texas,42313,57747,39.1
48139,Ellis County, Texas,67371,164092,36
48239,Jackson County, Texas,58504,14756,39.2
48265,Kerr County, Texas,48698,50761,47.8
48331,Milam County, Texas,41768,24479,41.5
48093,Comanche County, Texas,42419,13492,44.4
48145,Falls County, Texas,38834,17289,39.2
48047,Brooks County, Texas,24794,7251,31.8
48015,Austin County, Texas,62614,29292,40.9
48261,Kenedy County, Texas,24800,564,29.8
48355,Nueces County, Texas,53317,358484,35.1
48089,Colorado County, Texas,50241,20913,43.4
48409,San Patricio County, Texas,53332,66867,35.1
48379,Rains County, Texas,48308,11246,47.6
48381,Randall County, Texas,65564,130552,35.6
48385,Real County, Texas,36493,3358,54.3
48411,San Saba County, Texas,40301,5851,40.9
48413,Schleicher County, Texas,63432,3122,35.2
48431,Sterling County, Texas,50000,1139,42.4
48507,Zavala County, Texas,25988,12152,30.8
48057,Calhoun County, Texas,58788,21821,37.7
48065,Carson County, Texas,67010,6033,41.1
48155,Foard County, Texas,50000,1414,48.6
48161,Freestone County, Texas,45890,19646,40.6
48175,Goliad County, Texas,56737,7510,46.4
48193,Hamilton County, Texas,46611,8220,46.4
48197,Hardeman County, Texas,37995,3990,43.6
48335,Mitchell County, Texas,52194,8774,34.6
48449,Titus County, Texas,46980,32664,34
48045,Briscoe County, Texas,42500,1591,46.4
48285,Lavaca County, Texas,51708,19859,43.9
48291,Liberty County, Texas,48344,79884,35.8
48445,Terry County, Texas,42441,12755,34.6
48497,Wise County, Texas,59081,63247,38.5
48143,Erath County, Texas,47013,41016,30
48039,Brazoria County, Texas,76426,345995,35.6
48345,Motley County, Texas,40598,1114,37.6
48129,Donley County, Texas,44429,3433,41.9
48013,Atascosa County, Texas,55194,48139,35.4
48083,Coleman County, Texas,40804,8422,46.6
48353,Nolan County, Texas,42019,14990,38.8
48229,Hudspeth County, Texas,26346,3702,38.8
48325,Medina County, Texas,59305,48548,38.8
48475,Ward County, Texas,63333,11498,33.6
48213,Henderson County, Texas,44888,79687,43.8
48203,Harrison County, Texas,48644,66606,37.7
48327,Menard County, Texas,37917,2123,49.1
48277,Lamar County, Texas,42198,49401,40.4
48149,Fayette County, Texas,56941,24963,47.2
48491,Williamson County, Texas,79123,508313,35.8
48267,Kimble County, Texas,41095,4432,52.6
48317,Martin County, Texas,71115,5547,31.7
35013,Doña Ana County, New Mexico,39114,213849,32.9
46102,Oglala Lakota County, South Dakota,27804,14291,25.2
48373,Polk County, Texas,43267,46974,43.4
48391,Refugio County, Texas,50338,7293,42.3
48467,Van Zandt County, Texas,50061,53607,43.3
48055,Caldwell County, Texas,51346,40544,35.8
48487,Wilbarger County, Texas,43913,12972,37.2
48383,Reagan County, Texas,59760,3735,33
48501,Yoakum County, Texas,62500,8481,31.7
48189,Hale County, Texas,46012,34527,33
48419,Shelby County, Texas,38121,25689,37.4
48387,Red River County, Texas,35356,12353,45.6
48399,Runnels County, Texas,41226,10266,41.1
48407,San Jacinto County, Texas,43421,27436,44.2
48435,Sutton County, Texas,60996,3894,40.2
48451,Tom Green County, Texas,49662,116906,34
48459,Upshur County, Texas,48796,40506,40.7
48469,Victoria County, Texas,55740,91518,35.7
48473,Waller County, Texas,53506,48443,28.8
48481,Wharton County, Texas,50145,41430,37.3
48485,Wichita County, Texas,45776,131778,34.2
48493,Wilson County, Texas,71942,47205,40.4
48033,Borden County, Texas,77708,602,42.1
48219,Hockley County, Texas,49184,23273,33.4
48315,Marion County, Texas,36938,10140,49.8
48323,Maverick County, Texas,37734,57471,29.6
48329,Midland County, Texas,75815,159883,31.8
48181,Grayson County, Texas,52683,126146,40.2
48297,Live Oak County, Texas,51480,12043,42.3
48299,Llano County, Texas,50524,20195,57.1
48363,Palo Pinto County, Texas,45067,28109,41
48147,Fannin County, Texas,47875,33787,41.9
48255,Karnes County, Texas,53051,15051,35.3
48123,DeWitt County, Texas,50960,20474,41.2
48041,Brazos County, Texas,43907,214231,25.8
48059,Callahan County, Texas,40945,13660,43.3
48067,Cass County, Texas,41432,30118,42.9
48165,Gaines County, Texas,58167,19889,28.1
48183,Gregg County, Texas,47970,123402,35.4
48179,Gray County, Texas,48314,22962,36.7
48313,Madison County, Texas,44004,13979,35.2
48303,Lubbock County, Texas,49078,298042,30.7
48237,Jack County, Texas,52829,8839,40.6
48257,Kaufman County, Texas,63926,114852,35.7
48259,Kendall County, Texas,81023,40306,42.4
48035,Bosque County, Texas,48677,17955,46.5
48153,Floyd County, Texas,48767,5953,37.1
48029,Bexar County, Texas,53999,1892004,33.3
48017,Bailey County, Texas,43523,7098,35.2
48071,Chambers County, Texas,74368,39283,35.4
48023,Baylor County, Texas,36157,3602,48.1
48027,Bell County, Texas,52583,336506,30.6
48061,Cameron County, Texas,36095,420201,31.4
48121,Denton County, Texas,80290,781321,34.9
48361,Orange County, Texas,53667,83909,37.7
48233,Hutchinson County, Texas,50035,21704,36.9
48477,Washington County, Texas,55793,34667,42
48343,Morris County, Texas,40227,12530,42.9
48429,Stephens County, Texas,45862,9365,39.2
48495,Winkler County, Texas,55000,7777,32.6
48201,Harris County, Texas,57791,4525519,33.1
48003,Andrews County, Texas,70753,17577,31.6
48053,Burnet County, Texas,57173,45017,44
48171,Gillespie County, Texas,56267,25939,50.2
48177,Gonzales County, Texas,47516,20558,36.9
48113,Dallas County, Texas,53626,2552213,33.3
48305,Lynn County, Texas,44922,5785,38.1
48311,McMullen County, Texas,71389,600,42
48503,Young County, Texas,46351,18166,41.5
48505,Zapata County, Texas,34550,14415,29.4
48251,Johnson County, Texas,60458,160173,36.9
48221,Hood County, Texas,60275,55418,46.8
48223,Hopkins County, Texas,47832,35929,39.6
48309,McLennan County, Texas,46262,245720,33.2
48357,Ochiltree County, Texas,50120,10484,31.7
48269,King County, Texas,56964,289,32.7
48275,Knox County, Texas,46319,3753,40.6
48073,Cherokee County, Texas,44294,51594,38
48095,Concho County, Texas,46696,3858,41.9
48119,Delta County, Texas,42642,5172,43.7
48137,Edwards County, Texas,48462,2111,49.1
48133,Eastland County, Texas,32135,18278,43
48253,Jones County, Texas,48601,19969,38.6
48243,Jeff Davis County, Texas,46534,2236,55.3
48247,Jim Hogg County, Texas,31403,5262,35.4
48249,Jim Wells County, Texas,41103,41318,34.5
48339,Montgomery County, Texas,74323,535187,36.7
48111,Dallam County, Texas,45580,7207,32.1
48127,Dimmit County, Texas,31384,10822,33.5
48479,Webb County, Texas,40442,269624,28.4
48157,Fort Bend County, Texas,93645,711421,35.8
48011,Armstrong County, Texas,68750,1929,45.9
48069,Castro County, Texas,44643,7891,34.4
48235,Irion County, Texas,63021,1592,45.5
48273,Kleberg County, Texas,41700,31540,27.9
48489,Willacy County, Texas,29104,21839,33.4
48097,Cooke County, Texas,60027,39064,40.5
48107,Crosby County, Texas,38674,5895,37.7
48115,Dawson County, Texas,43201,13095,33.1
48151,Fisher County, Texas,45294,3875,44
48131,Duval County, Texas,35443,11434,36.8
48051,Burleson County, Texas,52510,17596,42.9
48031,Blanco County, Texas,58500,11089,49.5
48241,Jasper County, Texas,41960,35444,40.4
48245,Jefferson County, Texas,46315,254574,36
48271,Kinney County, Texas,34926,3631,41.1
48359,Oldham County, Texas,62426,2083,29.9
48117,Deaf Smith County, Texas,51543,18947,31.8
48167,Galveston County, Texas,65702,321184,37.6
48141,El Paso County, Texas,43244,834825,31.9
48283,La Salle County, Texas,44601,7418,33.9
48393,Roberts County, Texas,79167,889,37.8
48443,Terrell County, Texas,26063,721,47.3
48457,Tyler County, Texas,44396,21456,43
48463,Uvalde County, Texas,40781,27015,33.8
48483,Wheeler County, Texas,50910,5599,39.4
48037,Bowie County, Texas,46283,93635,38.2
48009,Archer County, Texas,63192,8793,44.8
48043,Brewster County, Texas,38906,9220,43.1
48263,Kent County, Texas,52250,680,46.7
48215,Hidalgo County, Texas,37097,839539,28.9
48423,Smith County, Texas,50742,222277,36.6
48425,Somervell County, Texas,52346,8650,40.6
48105,Crockett County, Texas,52310,3836,35.5
49027,Millard County, Utah,59312,12651,35.5
49045,Tooele County, Utah,66542,63357,31.1
49053,Washington County, Utah,55175,155577,35.9
49025,Kane County, Utah,50266,7246,42.2
49043,Summit County, Utah,94952,39731,38.8
49019,Grand County, Utah,46658,9544,39.8
49031,Piute County, Utah,41750,1860,40.6
49033,Rich County, Utah,52917,2307,34.3
49051,Wasatch County, Utah,74552,29306,33.3
49001,Beaver County, Utah,47878,6414,33.3
49003,Box Elder County, Utah,58835,52182,32.3
